ASV	domain	phylum	class	order	family	genus	species
ASV_3050	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Parvimonas	NA
ASV_3051	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3052	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_3054	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3055	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3056	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-914	NA
ASV_3057	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_3059	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_3060	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_3061	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	NA	NA
ASV_3062	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3063	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3064	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_3065	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Epilithonimonas	NA
ASV_3067	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Planobacterium	NA
ASV_3073	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	NA	NA
ASV_3080	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	NA
ASV_3085	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3091	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	NA
ASV_3093	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_3094	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	NA	NA
ASV_3095	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	NA
ASV_3096	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3097	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3098	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	NA	NA
ASV_3100	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA
ASV_3101	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	NA	NA
ASV_3103	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3104	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3105	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3106	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
ASV_3107	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3108	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA	NA
ASV_3109	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	NA	NA	NA
ASV_3110	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Gp1-AA122	NA
ASV_3114	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3116	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_3118	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3119	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3120	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3121	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3122	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3123	Bacteria	Actinobacteriota	Actinomycetia	NA	NA	NA	NA
ASV_3131	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3132	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paenalcaligenes	NA
ASV_3136	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3137	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	NA	NA
ASV_3138	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	UBA10450	NA	NA
ASV_3139	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P3	UBA1711	NA
ASV_3140	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA
ASV_3141	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Eubacterium_B	NA
ASV_3143	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3145	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	NA	NA
ASV_3146	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	SFVR01	NA
ASV_3147	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_3148	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3149	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3150	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3152	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3158	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	NA
ASV_3164	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_3165	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3169	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_3170	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA	NA
ASV_3183	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	NA
ASV_3186	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_3187	Bacteria	Firmicutes	Bacilli	RFN20	CAG-449	CAG-449	NA
ASV_3188	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_3189	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ASV_3190	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	CAG-41	NA
ASV_3191	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	NA
ASV_3192	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3193	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UBA10281	NA
ASV_3194	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	NA
ASV_3195	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-793	NA
ASV_3196	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3197	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	NA	NA
ASV_3198	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P3	UBA1711	NA
ASV_3199	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA
ASV_3202	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	NA
ASV_3203	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UMGS1815	NA
ASV_3204	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3205	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
ASV_3206	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3207	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Actinomycetaceae	Peptidiphaga	NA
ASV_3208	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3216	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3220	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_3222	Bacteria	Firmicutes	Bacilli	Bacillales_D	Amphibacillaceae	NA	NA
ASV_3229	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3232	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3239	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3241	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3242	Bacteria	Firmicutes	Bacilli	RFN20	CAG-826	UBA4855	NA
ASV_3244	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3245	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	NA	NA
ASV_3246	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3247	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3248	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_3249	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_3250	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3251	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3254	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-127	NA
ASV_3257	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
ASV_3258	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Bittarella	NA
ASV_3259	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3260	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	UBA1436	NA
ASV_3262	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	NA
ASV_3263	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3264	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	NS-4	NA	NA
ASV_3265	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA
ASV_3269	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3270	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3286	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV_3291	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Micromonosporaceae	NA	NA
ASV_3300	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA
ASV_3306	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	NA
ASV_3307	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3308	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3309	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3313	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3314	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3316	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3317	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3318	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3320	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_3321	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_3322	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Helcococcus	NA
ASV_3324	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	NA
ASV_3326	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3328	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_3329	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	NA	NA	NA
ASV_3330	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_3338	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3343	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_3358	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3359	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3361	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Dietzia	NA
ASV_3364	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	RUG472	NA
ASV_3365	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	NA
ASV_3375	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3378	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_3379	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_3380	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_3381	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	NA
ASV_3382	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_3385	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	NA	NA
ASV_3386	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	NA
ASV_3387	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_3390	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA
ASV_3394	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	PeH17	NA
ASV_3395	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Anaerococcus	NA
ASV_3396	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	NA	NA
ASV_3397	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Amniculibacterium	NA
ASV_3398	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	NA
ASV_3399	Bacteria	Verrucomicrobiota	NA	NA	NA	NA	NA
ASV_3400	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CAIFEB01	NA
ASV_3402	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_3404	Bacteria	Acidobacteriota	Mor1	Gp22-AA2	Gp22-AA2	Gp22-AA3	NA
ASV_3417	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	NA	NA
ASV_3419	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UBA1259	NA
ASV_3423	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA
ASV_3425	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
ASV_3438	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Synergistes	NA
ASV_3451	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	UBA1829	UBA1829	NA
ASV_3452	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_3453	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	NA	NA
ASV_3455	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
ASV_3456	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3460	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	NA
ASV_3461	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3462	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-45	NA
ASV_3464	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3466	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_3467	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3468	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA	NA
ASV_3470	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3471	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
ASV_3472	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA
ASV_3473	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	NA	NA
ASV_3474	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3475	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	NA	NA
ASV_3477	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3483	Bacteria	Firmicutes	Bacilli	Bacillales_A	Planococcaceae	Ureibacillus	NA
ASV_3490	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3514	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	NA	NA
ASV_3520	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Soonwooa	NA
ASV_3521	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	NA	NA
ASV_3522	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Nocardioidaceae	Nocardioides	NA
ASV_3524	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_3525	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	NA	NA	NA
ASV_3526	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3527	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	NA
ASV_3528	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	SFVR01	NA
ASV_3529	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3531	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	NA
ASV_3532	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	NA
ASV_3534	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3535	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	NA
ASV_3539	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3540	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	UMGS1907	NA
ASV_3541	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phreatobacteraceae	Phreatobacter	NA
ASV_3543	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3544	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_3545	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3547	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3548	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_C	NA
ASV_3552	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Kribbellaceae	Kribbella	NA
ASV_3554	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3556	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niabella	NA
ASV_3557	Bacteria	Verrucomicrobiota	Kiritimatiellae	B70-G9	NA	NA	NA
ASV_3558	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
ASV_3560	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_3562	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA	NA
ASV_3563	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3567	Bacteria	Acidobacteriota	NA	NA	NA	NA	NA
ASV_3602	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Brevibacteriaceae	Sediminivirga	NA
ASV_3614	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3615	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3616	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3617	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3618	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3619	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus	NA
ASV_3620	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA
ASV_3621	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Succinivibrio	NA
ASV_3622	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA
ASV_3623	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3625	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3626	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	NA	NA
ASV_3628	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3629	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3630	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3631	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3633	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3634	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3635	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	NA
ASV_3636	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3638	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_3639	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3640	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3642	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	NA
ASV_3643	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Actinomycetaceae	NA	NA
ASV_3644	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	NA	NA
ASV_3647	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	NA	NA
ASV_3648	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3649	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_3678	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	NA	NA
ASV_3682	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA
ASV_3684	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3685	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	NA	NA
ASV_3688	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3689	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3691	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_3693	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3694	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3696	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	HGM11327	HGM11327	NA
ASV_3697	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	NA
ASV_3698	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_D	NA
ASV_3699	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3701	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3702	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3704	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3707	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3708	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3709	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavihumibacter	NA
ASV_3710	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	F0040	NA
ASV_3712	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3713	Bacteria	Verrucomicrobiota	Verrucomicrobiae	NA	NA	NA	NA
ASV_3714	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3715	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria_genus_incertae_sedis	NA
ASV_3716	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Skermanella	NA
ASV_3719	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3721	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	F1-60-MAGs120	NA
ASV_3743	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA4626	NA
ASV_3758	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3760	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3762	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3764	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3765	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_3766	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA
ASV_3767	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3770	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3772	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3774	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_3775	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	NA
ASV_3776	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	RF16	NA
ASV_3777	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	An23	NA
ASV_3778	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_3779	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3781	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3782	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3789	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	NA	NA	NA
ASV_3790	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA
ASV_3791	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3792	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	NA
ASV_3793	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	NA	NA
ASV_3794	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Arcticibacter	NA
ASV_3795	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Massiliomicrobiota	NA
ASV_3796	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3797	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	NA	NA
ASV_3799	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3800	Bacteria	Firmicutes_A	Thermoanaerobacteria	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobacter	NA
ASV_3801	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3802	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3805	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3806	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_3807	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Absicoccus	NA
ASV_3808	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	UBA1829	UBA11452	NA
ASV_3809	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3810	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3811	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3813	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_3815	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	NA	NA	NA
ASV_3850	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3851	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UMGS1470	NA
ASV_3852	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Actinomycetaceae	NA	NA
ASV_3854	Bacteria	NA	NA	NA	NA	NA	NA
